,hawkish,neutral,dovish
채권스왑/NNG;스프레드/NNG;스왑베이시스/NNG;확대/NNG,1,0,0
채권시장/NNG;시장/NNG;금리/NNG;하락/NNG,1,0,0
글로벌/NNG;채권/NNG;수익률/NNG;하락/NNG,1,0,0
장기물/NNG;금리/NNG;하락/NNG;제한/NNG,1,0,0
악화/NNG;시장/NNG;금리/NNG;상승/NNG,1,0,0
절상/NNG;물가/NNG;상승/NNG;압력/NNG,1,0,0
물가/NNG;상승/NNG;압력/NNG;상쇄/NNG,1,0,0
수요/NNG;감소/NNG;전망/NNG;하락/NNG,1,0,0
금리/NNG;하락/NNG;방향/NNG;잡/VV,1,0,0
약화/NNG;채권시장/NNG;우호적/VAX,2,0,0
국고채/NNG;수급/NNG;부담/NNG,2,3,8
금리/NNG;이평선/NNG;하회/NNG,1,0,0
채권/NNG;금리/NNG;고점/NNG,1,0,0
수지/NNG;흑자/NNG;확대/NNG,1,1,1
지수/NNG;정점/NNG;하락/NNG,1,0,1
원엔/NNG;환율/NNG;급락/NNG,1,0,0
단기/NNG;급락/NNG;부담/NNG,3,0,0
급락/NNG;부담/NNG;상승/NNG,1,0,0
하락/NNG;강도/NNG;약하/VA,1,0,0
최저/NNG;금리/NNG;낮/VA,1,0,0
금리/NNG;상승/NNG;늘/VV,1,0,0
전고점/NNG;고점/NNG,1,0,0
위축/NNG;일시적/VAX,1,0,0
회복/NNG;약화/NNG,1,0,0
산업/NNG;증가/NNG,1,0,1
전망/NNG;급락/NNG,2,1,0
지수/NNG;긴축/NNG,1,0,0
약회/NNG,1,0,0
출화/NNG,1,0,0
던짐/VV,1,0,0
불확실성/NNG;해소/NNG;하락/NNG,1,0,0
매출/NNG;순이익/NNG;증가/NNG,2,1,1
리진/NNG,3,0,0
블록세일/NNG,2,0,0
에큐/NNG,1,0,0
술렁/NNG,1,0,0
쓰나미/NNG,2,0,4
불붙/VV,1,0,0
녹색경영/NNG,1,0,0
뱃고동/NNG,1,0,0
노조의사회적책임/NNG,1,0,0
허송세월/NNG,1,0,0
中企/NNG,3,0,3
crs/NNG;금리/NNG;환율/NNG;상승/NNG,2,0,0
fed/NNG;경제/NNG;긍정적/VAX,2,0,0
수출업체/NNG;네고/NNG;하락/NNG,3,0,1
긍정적/VAX;전망/NNG;상승/NNG,1,0,0
신규/NNG;대출/NNG;제한/NNG,1,0,0
흑자/NNG;급감/NNG,1,0,0
급감/NNG;최저/NNG,1,0,0
발포/NNG,2,0,0
현금배당/NNG,3,2,2
낸다/VV,6,0,1
防産/NNG,1,0,0
尹/NNG,1,1,0
경제/NNG;플러스/NNG;성장/NNG,0,1,1
긴축/NNG;조치/NNG;우려/NNG,0,0,2
금리/NNG;환율/NNG;급등/NNG,4,0,2
매출/NNG;줄/VV,2,0,3
리전/NNG,0,0,1
조회공시/NNG,6,4,7
히드록시/NNG,0,0,1
아미딘/NNG,0,0,1
제조법/NNG,0,0,1
닫힌/VV,0,0,1
지갑/NNG,0,0,3
환란/NNG,0,0,1
일관제철소/NNG,2,0,1
희색/NNG,0,0,1
흔든다/VV,0,0,1
경제/NNG;지표/NNG;발표/NNG;부담/NNG,1,0,0
채권시장/NNG;단기/NNG;급등/NNG,1,0,0
채권시장/NNG;증시/NNG;강세/NNG,1,0,0
적자/NNG;우려/NNG;완화/NNG,1,0,0
물량/NNG;쏟/VV;하락/NNG,1,1,0
밀유/NNG,1,0,0
방장/NNG,1,0,0
운반구/NNG,1,0,0
印度/NNG,1,0,0
글발/NNG,1,0,0
重/NNG,5,3,1
印/NNG,2,0,1
지각/NNG,1,1,0
막차/NNG,1,0,0
둘러/VV,2,0,0
수요/NNG;감소/NNG;우려/NNG;하락/NNG,2,0,0
급락/NNG;긴축/NNG,2,1,0
신재/NNG,1,0,0
합의서/NNG,1,0,0
로케트/NNG,1,0,0
닥터둠/NNG,1,0,0
이상기류/NNG,1,0,0
지표/NNG;채권시장/NNG;부담/NNG,1,0,0
소비/NNG;투자/NNG;긍정적/VAX,1,0,0
경제/NNG;지표/NNG;호조/NNG;영향/NNG;상승/NNG,2,0,0
인플레이션/NNG;경기/NNG;과열/NNG,2,0,0
우려/NNG;영향/NNG;하락/NNG,1,0,0
국채선물시장/NNG;하락/NNG,2,0,1
긴축/NNG;가속/NNG,1,0,0
순이익/NNG;늘/VV,2,2,0
매출/NNG;오르/VV,2,0,1
하역업/NNG,1,0,0
국산화/NNG,1,0,0
백기/NNG,1,0,0
투항/NNG,1,0,0
중형기/NNG,1,0,0
경비행기/NNG,1,0,0
크래프트/NNG,2,0,0
캐드/NNG,1,0,0
마셜플랜/NNG,1,0,0
명퇴/NNG,1,0,1
세계/NNG;경기/NNG;회복/NNG;지연/NNG;우려/NNG,1,1,0
우려/NNG;기업/NNG;실적/NNG;부진/NNG,1,0,0
급락/NNG;채권/NNG;금리/NNG;하락/NNG,1,0,0
실적/NNG;부진/NNG;급락/NNG,1,0,0
경기/NNG;지표/NNG;악화/NNG,1,0,0
매출/NNG;신장/NNG,1,0,0
매출/NNG;넘/VV,1,0,0
테크노파크/NNG,1,0,0
모어/NNG,2,1,0
일반공모증자/NNG,2,0,1
쏠쏠/MAG,1,0,0
품사/NNG,1,0,0
온난/NNG,1,0,0
寶庫/NNG,1,0,0
뜬다/VV,2,0,1
경매시장/NNG,1,0,0
上場/NNG,1,0,0
우량주/NNG,1,0,0
들썩/MAG,2,3,1
격돌/NNG,2,0,2
금리/NNG;인상/NNG;긴축/NNG;우려/NNG,1,0,0
금리/NNG;국채선물/NNG;상승/NNG,1,0,0
실적/NNG;기대/NNG;상승/NNG,1,1,0
기대/NNG;증시/NNG;강세/NNG,1,0,0
가격/NNG;경기/NNG;회복/NNG,1,0,0
포장기/NNG,1,0,0
메가바/NNG,2,0,0
이온/NNG,13,2,9
무유/NNG,1,0,0
자오/NNG,1,0,0
방역망/NNG,1,0,0
빵/NNG,2,0,0
網/NNG,1,0,0
대생/NNG,1,0,0
신경전/NNG,2,0,0
늦춰진다/VV,1,0,0
유니버셜스튜디오/NNG,1,0,0
판매사/NNG,1,0,0
국채선물시장/NNG;상승/NNG,1,1,3
대출/NNG;긴축/NNG,0,0,1
마틴루터킹데이/NNG,0,0,4
엑스포/NNG,0,0,1
역외세력/NNG,4,1,3
정피/NNG,0,0,1
시가배당/NNG,0,0,1
주야/NNG,0,0,2
일본인/NNG,0,0,1
오자/NNG,0,0,1
해양도/NNG,0,0,1
고철/NNG,0,0,1
곳간/NNG,0,0,1
稅/NNG,1,0,1
체증/NNG,0,0,1
용단지/NNG,0,0,1
하락/NNG;인플레이션/NNG;우려/NNG;완화/NNG,1,1,0
채권시장/NNG;증시/NNG;하락/NNG,0,1,0
부동산/NNG;주가/NNG;강세/NNG,0,1,0
전기요금/NNG;오르/VV,0,1,0
선택권/NNG,0,3,0
한길/NNG,0,1,0
경영전략회의/NNG,0,1,0
환상/NNG,0,1,0
나서/NNG,0,1,1
車/NNG,9,7,4
늘려라/VV,0,1,0
전문경영인/NNG,0,1,1
재무/NNG;건전성/NNG;악화/NNG;우려/NNG,0,1,0
장기물/NNG;신용스프레드/NNG;축소/NNG,0,1,0
신용스프레드/NNG;완만/NNG;축소/NNG,0,2,0
자금/NNG;여건/NNG;개선/NNG,1,1,1
장기물/NNG;국고채/NNG;금리/NNG;하락/NNG,0,1,0
기술적/VAX;상승/NNG;가능성/NNG;높/VA,0,1,0
단기물/NNG;수익률/NNG;하락/NNG,0,1,0
하락/NNG;장기물/NNG;강세/NNG,1,1,0
채권시장/NNG;부담/NNG;덜/VV,0,1,0
호전/NNG;효과/NNG,0,1,0
매기/NNG,1,1,0
단기물/NNG;중장기물/NNG;강세/NNG,0,0,1
회복/NNG;만만/NNG;않/VX,1,0,1
생돈/NNG,0,0,1
홍콩h주/NNG,120,33,104
수신증/NNG,199,40,224
예금채권/NNG,120,33,74
총거래량/NNG,179,38,200
영업이익/NNG;증가/NNG;순이익/NNG;증가/NNG,0,0,1
금리/NNG;국채선물/NNG;강세/NNG,0,0,1
실적/NNG;기대/NNG;강세/NNG,0,1,1
소매/NNG;판매/NNG;약화/NNG,1,0,1
수주/NNG;성공/NNG,0,0,1
최대/NNG;오르/VV,0,0,1
차액결제선물환/NNG,2,3,2
매트/NNG,0,0,1
가압/NNG,0,0,1
폼/NNG,0,0,1
내열/NNG,0,0,1
함금/NNG,0,0,1
체용/NNG,0,0,1
노즐/NNG,0,0,1
기술료/NNG,0,0,2
전자종이/NNG,0,0,1
수요가격/NNG,2,0,1
原電/NNG,0,0,1
조합장/NNG,0,0,1
볼트/NNG,0,0,1
출전/NNG,1,1,1
금리/NNG;인플레이션/NNG;억제/NNG,0,1,0
베이지북/NNG;경제/NNG;긍정적/VAX,0,1,0
베이지북/NNG;경기/NNG;긍정적/VAX,0,1,0
트위스트/NNG,2,2,0
단기영역/NNG;상승/NNG;장기영역/NNG;하락/NNG,0,1,0
수출업체/NNG;네고/NNG;쏟/VV;상승/NNG,0,1,0
채권시장/NNG;지준율/NNG;인상/NNG,0,2,0
출구전략/NNG;시행/NNG;우려/NNG,0,1,0
긴축/NNG;우려/NNG;급락/NNG,0,1,0
국채/NNG;매입/NNG;중단/NNG,0,1,0
실적/NNG;기대/NNG;높/VA,0,1,0
경제/NNG;위험/NNG;크/VV,0,1,0
독점권/NNG,0,1,0
그린카/NNG,0,1,0
단지도/VA,0,1,0
떨/NNG,0,1,0
인상/NNG;세계/NNG;경제/NNG;성장/NNG,0,1,0
거품/NNG;인플레이션/NNG;우려/NNG,1,1,0
은행/NNG;지준율/NNG;인상/NNG,0,1,0
통안채/NNG;금리/NNG;높/VA,0,1,0
절상/NNG;압력/NNG;높/VA,0,1,0
통안채/NNG;높/VA,1,1,1
하락/NNG;지준율/NNG;인상/NNG,0,1,0
단기/NNG;급락/NNG;상승/NNG,0,1,0
실적발표/NNG;하락/NNG,0,1,0
안전통화/NNG;선호/NNG,0,1,0
투자/NNG;철수/NNG,0,1,0
경부선/NNG,0,1,0
교량/NNG,0,1,0
다스/NNG,0,1,0
청도/NNG,0,1,0
하도급/NNG,1,1,0
도급제/NNG,0,1,0
단체장/NNG,0,2,0
봉급자/NNG,0,1,0
역금리/NNG,0,1,0
수출/NNG;주가/NNG;약세/NNG,0,1,0
전망/NNG;수출/NNG;호조/NNG,0,1,1
금리/NNG;환율/NNG;급락/NNG,1,1,0
발행/NNG;부담/NNG;상승/NNG,0,2,1
재평가차액/NNG,0,2,1
쌀가격/NNG,4,1,2
낭보/NNG,0,1,0
경기/NNG;회복/NNG;만만/NNG;않/VX,2,1,0
대외/NNG;여건/NNG;좋/VA,0,1,0
심리/NNG;꺾/VV,0,1,0
심심찮/VA,1,1,0
경기/NNG;회복/NNG;인플레이션/NNG;우려/NNG,0,1,0
비농업/NNG;고용자수/NNG;감소/NNG,0,1,1
스티프닝/NNG;금리/NNG;인상/NNG,0,1,0
은행채/NNG;수급/NNG;개선/NNG,2,1,1
불확실/NNG;경기/NNG;회복/NNG,0,1,0
금리/NNG;되돌/VV;압력/NNG,0,1,0
인상/NNG;만만/NNG;않/VX,0,1,0
금리/NNG;서둘/VV;오르/VV,1,2,0
경제활동참가율/NNG;최저/NNG,0,1,0
고용/NNG;감소/NNG;줄/VV,0,1,0
금리/NNG;억제/NNG,0,1,0
cd/NNG;상승/NNG,3,1,2
탈출/NNG;조짐/NNG,0,1,1
건설/NNG;감소/NNG,0,1,0
회복/NNG;길/VA,0,1,0
왕복/NNG,1,1,0
달리기/NNG,1,1,0
걷혀/VV,0,1,1
칼집/NNG,0,2,0
현실론/NNG,0,1,0
辨/NNG,0,1,0
장황/NNG,1,1,1
가령/MAG,73,16,76
지그재그/NNG,0,1,0
조만/NNG,1,1,2
재촉/NNG,2,1,0
재취업/NNG,0,1,0
경기/NNG;선행/NNG;지수/NNG;고점/NNG,0,3,0
금리/NNG;인상/NNG;무리/NNG,0,1,0
경기/NNG;탄력/NNG;둔화/NNG,0,1,0
우려/NNG;도크/NNG;않/VX,0,1,0
내비쳐/VV,1,1,2
국고채/NNG;입찰/NNG;부담/NNG;상승/NNG,0,1,1
유동성/NNG;증대/NNG,0,1,0
예상밖/NNG;악화/NNG,0,1,0
미/NNG;이중침체/NNG,0,2,0
등사/NNG,2,1,0
유환/NNG,0,1,0
풀가동/NNG,0,1,0
경기/NNG;성장/NNG;경로/NNG;불확실성/NNG,0,1,0
금리/NNG;인상/NNG;멀/VA;않/VX,1,1,0
낙관/NNG;강화/NNG,0,1,0
경기/NNG;회복/NNG;견고/NNG,1,0,0
매파/NNG;금리/NNG;상승/NNG,1,0,1
회복/NNG;견고/NNG;않/VX,1,0,0
ff/NNG;금리/NNG;상승/NNG,1,0,0
스핀들/NNG,1,0,0
주주배정/NNG,4,1,0
단수주/NNG,2,0,0
실권주/NNG,2,0,0
발행가/NNG,4,0,2
전환청구권/NNG,3,0,0
권면액/NNG,1,0,0
삼환/NNG,1,0,0
천서/NNG,1,0,0
결별/NNG,1,0,0
마포/NNG,1,0,0
성수/NNG,1,0,0
인플레이션/NNG;우려/NNG;크/VV,1,1,1
예상/NNG;안/MAG;좋/VA,0,1,0
현물시장/NNG;약세/NNG,1,1,0
금리/NNG;지지부진/NNG,0,1,0
통안채/NNG;입찰/NNG;물량/NNG;부담/NNG,0,1,0
물량/NNG;부담/NNG;금리/NNG;상승/NNG,1,3,4
부동산/NNG;악재/NNG,0,1,0
저명/NNG,0,1,0
선기/NNG,1,1,0
어셈블리/NNG,0,1,0
해진다/XSV,0,1,0
비행/NNG,1,1,0
고도제한/NNG,0,1,0
株/NNG,1,1,6
펀더멘털/NNG;원화/NNG;강세/NNG,1,0,0
여겨짐/VV,5,0,8
금리/NNG;채권/NNG;금리/NNG;급락/NNG,1,0,0
부진/NNG;소식/NNG;하락/NNG,1,0,0
주택/NNG;지표/NNG;악화/NNG,3,0,0
지표/NNG;악화/NNG;강세/NNG,1,0,0
해영/NNG,2,0,0
중급/NNG,1,0,0
녹색산업/NNG,1,0,0
주스/NNG,1,0,0
印尼/NNG,2,0,0
잠수함/NNG,1,0,0
판다/NNG,3,1,0
학군/NNG,1,0,0
가격/NNG;매력/NNG;살/VV,2,1,1
국채선물/NNG;하락/NNG,0,0,3
프로그램매수/NNG,4,1,3
시큐리티/NNG,0,0,1
고객가치/NNG,0,0,1
광대역통합망/NNG,0,0,1
초심/NNG,0,0,1
메운다/VV,0,0,1
빨라진다/VA,0,0,1
탓/VV,0,0,1
무근/NNG,0,0,1
금리/NNG;당분간/MAG;경기/NNG;회복/NNG,0,0,1
산업/NNG;생산/NNG;예상/NNG;좋/VA,1,0,1
인플레이션/NNG;우려/NNG;상승/NNG,0,0,1
연단/NNG,0,0,1
우려/NNG;확산/NNG;금리/NNG;상승/NNG,0,0,1
금리/NNG;상승/NNG;금리/NNG;부담/NNG,0,0,1
금리/NNG;인상/NNG;압력/NNG;크/VV,0,0,1
fed/NNG;인플레이션/NNG;우려/NNG,0,0,1
출구전략/NNG;논의/NNG;확대/NNG,0,0,1
수출/NNG;증가율/NNG;증가/NNG,0,0,1
금리/NNG;상승/NNG;양호/NNG,0,0,1
가격/NNG;지표/NNG;상승/NNG,1,0,2
막대/NNG;부채/NNG;부담/NNG,1,0,1
단기/NNG;금리/NNG;하향/NNG,0,0,1
환경/NNG;가능성/NNG;높/VA,0,0,1
경기/NNG;여건/NNG;좋/VA,1,0,1
자금/NNG;시중/NNG;풀/VV,0,0,1
인플레이션/NNG;불안/NNG,1,0,1
우려/NNG;시기상조/NNG,0,0,1
crs/NNG;상승/NNG,1,0,2
심리/NNG;흔들/VV,0,0,1
따라온다는/VV,0,0,1
필요충분조건/NNG,0,0,1
차인/VV,0,0,1
누누이/MAG,1,0,1
결정타/NNG,0,3,1
이머징국/NNG,0,0,2
부양/NNG;기대/NNG;상승/NNG,0,0,1
지이/NNG,0,0,1
증권선물거래소/NNG,1,2,3
마스터/NNG,0,1,1
데카/NNG,0,0,1
국채선물/NNG;순매수/NNG;시장/NNG;금리/NNG;하락/NNG,0,0,1
국채선물/NNG;매도/NNG;시장/NNG;금리/NNG;상승/NNG,0,0,1
국고채/NNG;수익률/NNG;이평선/NNG;하향/NNG,1,0,1
상향/NNG;돌파/NNG;금리/NNG;상승/NNG,0,0,1
금리/NNG;위쪽/NNG;방향/NNG;잡/VV,0,0,1
외국인/NNG;채권투자/NNG;약화/NNG,0,0,1
cds/NNG;프리미엄/NNG;축소/NNG,0,1,1
채권투자/NNG;매력/NNG;낮/VA,0,0,1
채권/NNG;거래/NNG;급감/NNG,0,0,1
회복/NNG;아직/MAG;미흡/NNG,0,0,1
긍정적/VAX;기저효과/NNG,0,0,3
채권시장/NNG;최대/NNG,0,1,4
정체/NNG;우려/NNG,0,0,1
시켜줌/VV,0,0,1
산업/NNG;생산/NNG;부담/NNG,0,1,0
금리/NNG;상승/NNG;악재/NNG,0,1,0
금리/NNG;상승/NNG;영향/NNG;금리/NNG;상승/NNG,0,1,0
채권시장/NNG;국채/NNG;금리/NNG;상승/NNG,0,1,0
전망/NNG;힘입/VV;상승/NNG,0,1,0
국채입찰/NNG;양호/NNG,1,1,0
약화/NNG;하락/NNG,0,1,1
경기/NNG;꺾/VV,0,1,0
배당락/NNG,0,1,0
금명간/NNG,0,1,0
쯔/MAG,0,1,0
위탁수수료/NNG,0,1,0
산업/NNG;생산/NNG;경계/NNG,4,0,1
산업/NNG;생산/NNG;충격/NNG,0,0,1
채권/NNG;금리/NNG;국채/NNG;금리/NNG;상승/NNG,0,0,1
가격/NNG;상승/NNG;주가/NNG;상승/NNG,0,0,1
판매/NNG;증가/NNG;상승/NNG,0,0,1
수주/NNG;소식/NNG;상승/NNG,0,0,1
불안/NNG;유가/NNG;상승/NNG,1,0,1
회복/NNG;힘입/VV;상승/NNG,0,0,1
순이익/NNG;회복/NNG,0,0,1
펄스/NNG,0,0,1
상장폐지실질심사/NNG,0,1,2
상장폐지기준/NNG,0,0,1
마감거래/NNG,0,0,1
기록일/NNG,3,0,4
노린다/VV,0,0,1
겨/NNG,0,0,1
변전소/NNG,0,0,1
토어/NNG,0,0,1
fed/NNG;금리/NNG;인상/NNG;우려/NNG;확대/NNG,0,0,1
금리/NNG;상승/NNG;cd/NNG;금리/NNG;상승/NNG,0,0,1
금리/NNG;인상/NNG;시장/NNG;기대/NNG;높/VA,0,0,1
부동산/NNG;경기/NNG;침체/NNG;우려/NNG,0,0,1
국채/NNG;발행/NNG;재정/NNG;적자/NNG,0,0,1
단기/NNG;금리/NNG;인상/NNG;부담/NNG,0,0,1
은행/NNG;cd/NNG;금리/NNG;상승/NNG,0,0,1
금리/NNG;국고채/NNG;금리/NNG;높/VA,0,0,1
높/VA;금리/NNG;인상/NNG;부담/NNG,0,0,1
지표/NNG;그리/MAG;좋/VA;않/VX,0,0,1
중장기영역/NNG;금리/NNG;상승/NNG,0,0,1
쉽/VA;않/VX;금리/NNG;인상/NNG,0,0,1
재정거래/NNG;유인/NNG;축소/NNG,0,1,1
cd/NNG;스프레드/NNG;확대/NNG,0,0,1
fed/NNG;긴축/NNG;우려/NNG,0,0,1
회복/NNG;속도/NNG;미약/NNG,0,0,1
신용/NNG;불안/NNG;확산/NNG,0,0,4
이중침체/NNG;우려/NNG;크/VV,0,1,1
경상/NNG;재정/NNG;적자/NNG,0,0,1
캐리/NNG;청산/NNG;위험/NNG,0,0,1
선행/NNG;지수/NNG;급락/NNG,0,1,1
cd/NNG;발행/NNG;증가/NNG,2,0,1
단기/NNG;금리/NNG;불안/NNG,2,0,1
발행/NNG;증가/NNG;부담/NNG,0,0,2
cd/NNG;발행/NNG;부담/NNG,0,0,1
발행/NNG;부담/NNG;아니/VCN,0,0,1
선행/NNG;지수/NNG;꺾/VV,0,0,1
cd/NNG;금리/NNG;낮/VA,0,0,1
수익구조/NNG;악화/NNG,0,0,1
일시적/VAX;급증/NNG,0,0,1
경제/NNG;불투명/NNG,0,0,1
crs/NNG;안정/NNG,1,0,1
심각/NNG;의구심/NNG,0,0,1
경기/NNG;악재/NNG,0,0,2
매우/MAG;건전/NNG,0,0,1
인상/NNG;심각/NNG,0,0,1
안정/NNG;오르/VV,0,0,1
궁리/NNG,0,0,2
골치/NNG,0,0,2
통합체/NNG,0,0,1
중차대/NNG,1,2,1
이리/MAG,3,1,3
뒤꼬리/NNG,0,0,1
합목적/NNG,0,0,1
덕택/NNG,13,14,21
올려질/VV,0,2,1
날지/VV,0,0,1
정녕/MAG,3,1,2
커버링/NNG,0,0,1
모른다고/VV,0,0,1
길동/NNG,22,4,18
방배/NNG,11,2,9
촌/NNG,0,0,1
금하/NNG,11,2,9
대준/NNG,11,2,9
호피/NNG,11,2,9
풍림/NNG,11,2,9
인텔리/NNG,11,2,9
광화문/NNG,11,2,9
신일/NNG,11,2,9
광교/NNG,11,2,9
성일/NNG,11,2,9
이마/NNG,11,2,9
강서/NNG,22,4,18
보라매/NNG,11,2,9
범일/NNG,22,4,18
화곡/NNG,11,2,9
관악/NNG,11,2,9
거촌/NNG,11,2,9
명지/NNG,11,2,9
팰리스/NNG,5,2,3
비뉴/NNG,0,0,1
남산/NNG,2,2,2
관보/NNG,5,2,8
회관/NNG,22,4,17
단안/NNG,0,0,1
통영/NNG,11,2,9
경산/NNG,11,2,9
범어/NNG,22,4,18
죽전/NNG,17,4,18
주안/NNG,11,2,10
홀인원/NNG,0,0,1
금남/NNG,22,4,18
가나/NNG,11,4,10
건국/NNG,11,2,9
도루/NNG,11,2,9
산마/NNG,11,2,9
마두/NNG,11,2,9
진구/NNG,11,2,9
동래/NNG,11,2,9
사하/NNG,11,2,9
해암/NNG,11,2,9
대점/NNG,11,2,9
구포/NNG,22,4,18
홍천/NNG,11,2,9
홍천군/NNG,11,2,9
대명/NNG,11,2,9
속초/NNG,11,2,9
보광/NNG,6,2,9
덕우/NNG,11,2,9
동강/NNG,11,2,9
내구재/NNG;수주/NNG;증가/NNG,0,0,1
신용위험/NNG;약화/NNG,0,0,1
언론인/NNG,0,0,1
공동대표/NNG,0,0,1
컨트리클럽/NNG,0,0,1
증여/NNG,0,0,1
원화/NNG;대출/NNG;연체율/NNG;하락/NNG,0,1,0
은행채/NNG;발행/NNG;압력/NNG;줄/VV,1,1,1
주택담보대출/NNG;수요/NNG;증가/NNG,0,1,0
순이자마진/NNG;소폭/MAG;하락/NNG,0,1,0
은행/NNG;스프레드/NNG;오르/VV,0,1,0
여신/NNG;건전성/NNG;개선/NNG,0,1,0
대출/NNG;외형/NNG;확대/NNG,0,1,0
발행/NNG;압력/NNG;감소/NNG,0,1,0
미미/NNG;경기/NNG;회복/NNG,0,1,0
여신/NNG;금리/NNG;오르/VV,0,1,0
bis/NNG;비율/NNG;높/VV,0,1,0
발행/NNG;압력/NNG;높/VV,0,1,1
순이자마진/NNG;부정적/VAX,0,1,0
대출비중/NNG;증가/NNG,0,1,1
순이자마진/NNG;높/VA,0,1,0
부실채권/NNG;늘/VV,0,1,0
호전/NNG;추세/NNG,0,1,0
백분율/NNG,0,1,0
패밀리/NNG,0,1,0
신규/NNG;주택/NNG;판매가격/NNG;예상/NNG;하회/NNG,0,1,0
수출업체/NNG;네고/NNG;상승/NNG;제한/NNG,0,1,0
지준율/NNG;인상/NNG;우려/NNG,2,1,0
주택/NNG;판매/NNG;악화/NNG,1,1,0
판매가격/NNG;악화/NNG,0,1,0
순이익/NNG;줄/VV,0,2,0
감자전/NNG,0,1,0
실거래/NNG,0,2,0
與/NNG,0,1,0
名品/NNG,0,1,0
급피치/NNG,0,1,0
빚더미/NNG,0,1,0
아직/MAG;채권시장/NNG;강세/NNG,0,1,0
주택/NNG;판매가격/NNG;예상/NNG;웃돌/VV,0,0,1
금리/NNG;국채/NNG;금리/NNG;급등/NNG,0,0,1
금리/NNG;급등/NNG;영향/NNG;상승/NNG,0,0,1
국고채/NNG;국채선물/NNG;하락/NNG,0,0,1
판매/NNG;호조/NNG;강세/NNG,0,0,1
예상/NNG;넘/VV;호조/NNG,0,0,1
시바/NNG,0,0,1
設/NNG,0,0,1
아미/NNG,0,0,1
기웃/MAG,0,0,1
단기/NNG;금리/NNG;상승/NNG;부담/NNG,0,0,1
악화/NNG;안전자산/NNG;선호/NNG,0,0,1
금리/NNG;오르/VV;쉽/VA;않/VX,1,0,1
채권/NNG;스프레드/NNG;상승/NNG,0,0,1
crs/NNG;금리/NNG;안정/NNG,0,0,2
선행/NNG;지수/NNG;고점/NNG,1,2,4
cd/NNG;발행/NNG;늘/VV,0,0,1
cd/NNG;금리/NNG;넘/VV,0,0,1
스왑베이시스/NNG;축소/NNG,2,0,6
신용등급/NNG;악화/NNG,0,0,1
추경/NNG;부담/NNG,2,0,5
彼我/NNG,0,0,1
추곡수매/NNG,0,0,2
감한/VV,0,0,1
일발/NNG,1,0,1
따질/VV,1,0,1
겁먹/VV,0,0,2
우려/NNG;소폭/MAG;상승/NNG,0,0,1
쿼드러플위칭데이/NNG,0,0,1
무기명식/NNG,1,0,1
소닉/NNG,0,0,1
캔/NNG,1,0,3
시프트/NNG,0,0,1
섭씨/NNG,0,0,1
부도날/VV,0,0,1
망령/NNG,2,0,1
미채권/NNG;금리/NNG;상승/NNG,0,1,0
미취/NNG,0,1,0
국채/NNG;금리/NNG;인플레이션/NNG;우려/NNG,1,0,0
은행/NNG;자본/NNG;규제/NNG;강화/NNG,1,0,0
fed/NNG;경제/NNG;낙관/NNG,1,0,0
crs/NNG;급등/NNG,1,0,0
증자계획/NNG,1,0,0
무상증자/NNG,1,0,1
사모전환사채/NNG,1,0,1
연급/NNG,1,0,0
사외이사/NNG,1,0,1
늦춘다/VV,1,0,0
별무효과/NNG,1,0,0
경제/NNG;활동/NNG;회복/NNG,1,0,0
cd/NNG;민평/NNG;높/VA,1,0,0
어렵/VA;상승/NNG,2,1,0
밝아졌/VV,1,0,0
단기/NNG;급등/NNG;부담/NNG;하락/NNG,0,0,2
경제/NNG;지표/NNG;악화/NNG;하락/NNG,0,0,2
전망/NNG;상향/NNG;상승/NNG,0,0,2
회위/NNG,0,0,2
폴리비전/NNG,1,0,2
중책/NNG,0,0,2
영리의료법인/NNG,0,0,2
석권/NNG,0,0,3
구제계획/NNG,0,0,2
물가/NNG;예상/NNG;상회/NNG;인플레이션/NNG;우려/NNG,0,0,1
미/NNG;금리/NNG;상승/NNG;약세/NNG,0,0,1
코앞/NNG,0,0,2
경제/NNG;지표/NNG;우호적/VAX,1,0,2
재정/NNG;집행/NNG;확대/NNG,1,0,1
지표/NNG;경기/NNG;부양/NNG,0,0,2
현물시장/NNG;우호적/VAX,0,0,1
gdp/NNG;증가율/NNG;하락/NNG,0,0,1
성장동력/NNG;약화/NNG;우려/NNG,1,0,1
인상/NNG;가능성/NNG;약하/VA,0,0,1
미/NNG;지표/NNG;개선/NNG,0,0,1
양호/NNG;아니/VCN,2,2,1
쫓아갈/VV,0,0,2
지당/NNG,1,0,1
동적/NNG,0,0,1
킬/NNG,0,0,1
응당/MAG,0,2,1
두리뭉실/NNG,0,0,1
임내/NNG,0,0,1
가리워진/VV,0,0,1
처진/VV,0,0,1
클로징/NNG,0,0,1
가져다가/VV,1,0,1
멈칫/MAG,3,3,3
흩트리/VV,0,0,1
금리/NNG;상승/NNG;주택담보대출/NNG;증가/NNG,0,0,3
성장/NNG;경로/NNG;불확실성/NNG;해소/NNG,0,0,1
경제/NNG;회복/NNG;불확실성/NNG,0,0,1
회복/NNG;불확실성/NNG;높/VA,0,0,1
경기/NNG;회복/NNG;개선/NNG,0,0,2
민간/NNG;투자/NNG;회복/NNG,0,1,1
회복/NNG;소비/NNG;증가/NNG,0,1,1
통화정책/NNG;불안/NNG,2,2,1
소득/NNG;향상/NNG,0,1,1
치를/VV,0,0,2
