,hawkish,neutral,dovish
집값/NNG;상승/NNG;하락/NNG,2,2,1
은행/NNG;적극적/VAX;대출/NNG;확대/NNG,1,0,3
부동산/NNG;집값/NNG;상승/NNG,4,1,4
소비자/NNG;지출/NNG;감소/NNG,5,2,6
대쪽/NNG,0,0,1
지표/NNG;경착륙/NNG,1,0,4
걸려온다/VV,1,0,2
인하/NNG;가능/NNG;인하/NNG,0,0,1
했었을/XSV,1,0,2
유로존/NNG;살/VV,3,0,8
인하/NNG;소수의견/NNG;인하/NNG,0,0,1
반통/NNG,0,0,2
염산/NNG,2,2,7
염화수소/NNG,0,0,2
찢어질/VV,1,0,1
잡화점/NNG,1,0,1
보론/NNG,0,0,1
신전략/NNG,2,0,1
달/VA,4,1,1
지수/NNG;떨어/VV;지수/NNG;하락/NNG,4,1,2
원화/NNG;줄/VV,0,1,1
플루토늄/NNG,20,8,22
증좌/NNG,0,0,2
피미/NNG,0,0,4
순투자/NNG;확대/NNG,0,0,2
비전통적/VAX;통화정책/NNG;양적완화/NNG,1,5,4
내수/NNG;부진/NNG;원화/NNG;강세/NNG,3,1,6
벤치마크/NNG;듀레이션/NNG;확대/NNG,0,0,1
채권시장/NNG;우호적/VAX;없/VA,1,0,2
ecb/NNG;금리/NNG;깜짝/MAG;인하/NNG,5,0,5
스푼/NNG,0,0,4
채권/NNG;금리/NNG;이미/MAG;낮/VA,0,0,1
깜짝이/VV,0,0,1
거리낄/VV,0,0,1
달러원/NNG;ecb/NNG;금리/NNG;인하/NNG,2,0,1
삼각관계/NNG,0,0,1
소비자/NNG;물가/NNG;상승률/NNG;상향/NNG,2,1,2
gdp/NNG;비교/NNG;증가/NNG,1,1,1
알뜰살뜰/MAG,2,1,5
경제/NNG;자생적/VAX;회복/NNG,4,1,3
경제/NNG;정상/NNG;회복/NNG,2,3,5
사이클로트론/NNG,0,0,2
투아/NNG,2,1,3
진복/NNG,0,1,1
휴상/NNG,0,0,2
초항/NNG,0,0,2
꿈틀거렸/VV,1,1,3
수익/NNG;둔화/NNG,2,2,6
부파/NNG,0,1,3
예상/NNG;확장/NNG,4,0,1
상한선/NNG;넘/VV;않/VX,8,5,6
실물/NNG;경제/NNG;지표/NNG;회복/NNG,1,1,3
회복/NNG;속도/NNG;미약/NNG,1,3,7
부양책/NNG;철수/NNG,4,4,1
가격/NNG;상승/NNG;기대/NNG;어렵/VA,0,0,1
금리/NNG;위험/NNG;완화/NNG,5,1,4
광고지/NNG,0,0,7
널브러진/VV,0,0,1
발신자/NNG,7,2,7
프런티어마켓/NNG,3,2,21
인하/NNG;기대/NNG;제한/NNG,0,0,3
나선다든가/VV,0,0,2
하락/NNG;거래/NNG;마치/VV;내리/VV,2,2,1
경기/NNG;내수/NNG;개선/NNG,0,0,1
하락/NNG;압력/NNG;높/VA;않/VX,1,1,2
멍한/VA,1,0,1
분쇄/NNG,2,1,2
오랜/VA,2,0,4
의유/NNG,0,0,1
비껴서/VV,7,0,4
매만졌/VV,0,0,1
근원/NNG;인플레이션/NNG;높/VA,12,1,9
지준/NNG;양호/NNG,0,0,1
천세/NNG,2,0,4
농산물/NNG;가격/NNG;하락/NNG;확대/NNG,1,2,3
결릴/VV,0,0,1
매인/NNG,4,3,1
가려줄/VV,0,0,1
권한쟁의심판/NNG,5,0,9
경제/NNG;성장률/NNG;약화/NNG,1,0,1
인하/NNG;시사/NNG;없/VA,0,0,1
내수/NNG;지표/NNG;호전/NNG,2,0,2
심리/NNG;자신/NNG,0,2,4
가격/NNG;안정/NNG;당분간/MAG;낮/VA,3,5,5
부양/NNG;환율/NNG;방어/NNG,0,0,1
일드스프레드/NNG;하락/NNG,1,1,3
금리/NNG;인하/NNG;길/VA,0,0,1
금리/NNG;인하/NNG;금리/NNG;인하/NNG;압박/NNG,1,0,1
부진/NNG;제조업/NNG;경기/NNG;둔화/NNG,3,1,1
버둥거리/VV,0,0,1
fed/NNG;경계/NNG;국채/NNG;금리/NNG;상승/NNG,0,1,1
인상/NNG;소비자/NNG;물가/NNG;상승/NNG,0,1,3
블리치/NNG,1,0,2
실버보험/NNG,3,0,4
수익성/NNG;회복/NNG;쉽/VA;않/VX,0,0,1
금리/NNG;결정/NNG;많/VA,1,1,3
의정서/NNG,6,0,36
지표/NNG;일시적/VAX;둔화/NNG,1,0,2
부양책/NNG;상승/NNG,1,1,4
절인/VV,1,0,1
귀중품/NNG,9,8,15
금남/NNG,4,2,7
우호적/VAX;효과/NNG,0,0,2
가격/NNG;상승/NNG;주가/NNG;상승/NNG,2,0,3
갈매기/NNG,1,0,3
부정적/VAX;요인/NNG;긍정적/VAX,5,0,4
상승률/NNG;긴축/NNG,2,0,2
경제/NNG;일시적/VAX;회복/NNG,0,2,2
금융위기/NNG;물가/NNG;안정/NNG,0,2,4
실물/NNG;경제/NNG;심각/NNG,2,1,6
결산서/NNG,3,1,7
정영수/NNG,1,0,2
회무/NNG,0,0,2
디지털방송/NNG,19,3,11
회복/NNG;기대/NNG;낮/VV,3,0,3
초약/NNG,0,0,4
아작/MAG,0,0,1
거품/NNG;발생/NNG;우려/NNG,1,0,3
수입/NNG;물가/NNG;하락/NNG;인플레이션/NNG;압력/NNG,0,0,3
배기/VV,0,1,3
극초음속/NNG,0,0,2
irs/NNG;금리/NNG;하락/NNG;제한/NNG,1,0,1
투자/NNG;매력/NNG;작/VA,2,0,4
전방위/NNG;금리/NNG;인하/NNG,3,2,9
물가/NNG;상승/NNG;우려/NNG;높/VA,8,4,1
잉여자금/NNG;흡수/NNG,4,0,5
대동단결/NNG,0,0,2
병전/NNG,1,1,1
그런가보다/VA,0,0,2
생산/NNG;지표/NNG;양호/NNG,3,3,3
국채/NNG;금리/NNG;부담/NNG,2,1,4
산업/NNG;생산/NNG;약화/NNG,1,0,2
지표/NNG;금리/NNG;급락/NNG,3,0,1
역사적/VAX;저점/NNG;내리/VV,0,1,1
채권선물거래/NNG,0,0,3
독점도/NNG,0,0,3
움켜쥔/VV,0,0,5
최혜국대우/NNG,1,0,2
해군력/NNG,2,0,2
달아왔/VV,0,0,1
기업/NNG;자금사정/NNG;양호/NNG,0,0,4
떼였/VV,0,0,5
쩡/MAG,1,2,4
fed/NNG;주택시장/NNG;둔화/NNG,1,0,3
소비자/NNG;물가/NNG;반대/NNG,1,1,1
금융위기/NNG;급등/NNG,4,0,3
東部/NNG,0,0,2
친전/NNG,0,0,1
아포/NNG,7,0,3
금리/NNG;인상/NNG;단행/NNG;금리/NNG;인상/NNG,0,0,1
험해진/VA,0,0,1
장량/NNG,1,0,1
대집행/NNG,1,1,6
수의대/NNG,4,0,2
형질전환/NNG,2,1,6
인터루킨/NNG,0,0,1
전기량/NNG,0,0,1
양창/NNG,0,0,1
임장활동/NNG,0,0,1
스티프닝/NNG;과도/NNG,1,1,1
지표물/NNG;강하/VA,0,1,1
노곤/NNG,0,0,1
광과/NNG,1,0,1
투자/NNG;철수/NNG,5,2,3
자본/NNG;수지/NNG;악화/NNG,5,0,7
고용/NNG;개선/NNG;지연/NNG,1,0,4
외환시장/NNG;확대/NNG,4,0,2
지연/NNG;낮/VA,0,0,1
에너지바우처제도/NNG,0,1,3
비당/NNG,6,2,1
농지보전부담금/NNG,5,2,2
fed/NNG;시중/NNG;유동성/NNG;확대/NNG,1,6,5
자폐성/NNG,1,0,1
와이파이존/NNG,8,0,4
irs/NNG;일드커브/NNG;소폭/MAG;플래트닝/NNG,0,0,1
우려/NNG;상승/NNG;압력/NNG,1,0,5
진찰료/NNG,2,1,8
초진/NNG,1,0,1
버들/NNG,0,0,4
특별긴급관세/NNG,2,4,4
영원불멸/NNG,1,0,1
근본정신/NNG,0,0,1
경제/NNG;잠재/NNG;성장률/NNG;밑돌/VV,6,0,1
근국/NNG,1,1,2
가격/NNG;변동성/NNG;완화/NNG,2,1,2
얼갈이배추/NNG,0,0,1
팰릿/NNG,0,0,2
국고채/NNG;발행/NNG;넘/VV,1,0,1
디비/VV,7,0,1
인하/NNG;기대/NNG;금리/NNG;상승/NNG,0,0,1
심리/NNG;요인/NNG;강하/VA,3,0,4
수출업체/NNG;강세/NNG,1,0,1
개선/NNG;물가/NNG;안정/NNG,3,2,2
저널리즘/NNG,3,1,5
애스터/NNG,1,1,2
실음/NNG,0,0,1
금리/NNG;하락/NNG;없/VA,1,1,1
난점/NNG,0,0,2
출구전략/NNG;시행/NNG;우려/NNG,8,4,8
외부불경제/NNG,0,4,0
첫걸/NNG,0,1,0
만져/VV,1,1,0
열창/NNG,1,1,5
밤새우/VV,0,1,0
반토/NNG,0,1,0
신용/NNG;대출/NNG;금리/NNG;인상/NNG,4,1,6
평장/NNG,0,1,0
가계/NNG;이자/NNG;부담/NNG;경감/NNG,2,3,2
우려/NNG;국채입찰/NNG;실망/NNG,2,3,0
살금살금/MAG,1,3,0
저해/NNG;위험/NNG,0,1,1
위기/NNG;재발/NNG;방지/NNG,7,6,9
동서문제/NNG,1,1,0
홀려/VV,1,1,1
중단기물/NNG;하락/NNG,1,2,2
볼록해/VA,0,1,0
업병/NNG,0,1,0
자본금이익률/NNG,0,1,0
금융위기/NNG;발생/NNG;최저/NNG,0,1,0
위험/NNG;프리미엄/NNG;하락/NNG,2,3,7
에이드/NNG,2,1,2
당량/NNG,0,3,2
가계/NNG;취약/NNG,1,2,0
각부/NNG,7,1,1
정책/NNG;실시/NNG;가능성/NNG;높/VA,0,1,0
인상/NNG;차단/NNG,1,1,3
당분간/MAG;시장/NNG;불안/NNG,0,1,2
벙커시유/NNG,0,1,0
원유/NNG;재고/NNG;예상밖/NNG;증가/NNG;하락/NNG,0,1,1
강미/NNG,0,1,0
아우토슈타트/NNG,0,1,0
소용돌이쳤/VV,0,1,0
대출/NNG;증가/NNG;가능성/NNG;높/VA,0,0,1
된다데/VV,0,0,2
도라/NNG,3,1,4
힘들이/VV,0,0,1
백숙/NNG,0,0,2
참판/NNG,0,0,4
낙안/NNG,1,1,2
타악/MAG,1,0,3
양득/NNG,1,4,4
irs/NNG;단기영역/NNG;하락/NNG,0,1,2
숭문/NNG,0,0,1
역귀성/NNG,4,0,3
귀성/NNG,2,0,1
베이지북/NNG;경제/NNG;회복/NNG,1,0,1
대본영/NNG,1,0,1
재교섭/NNG,0,0,1
경발/NNG,0,1,1
버르장머리/NNG,0,0,1
夜景/NNG,0,0,1
노려온/VV,1,0,2
여병/NNG,0,0,2
유흥가/NNG,5,1,3
험프/NNG,0,0,1
인쇄업/NNG,4,0,3
시장포트폴리오/NNG,1,1,1
假拂/NNG,1,0,2
우려/NNG;반영/NNG;상승/NNG,2,2,4
cd/NNG;플러스/NNG,6,0,8
주물럭거리/VV,0,0,1
차입/NNG;스프레드/NNG;상승/NNG,1,1,1
외화차입/NNG;증가/NNG,3,1,3
인플레이션/NNG;위험/NNG;높/VA;금리/NNG;인상/NNG,1,2,1
무역/NNG;재정/NNG;적자/NNG,9,1,6
오목/MAG,2,0,3
복재/NNG,0,0,1
지수선물/NNG;내리/VV,1,1,4
音/NNG,0,0,3
월남치마/NNG,0,0,1
반나/NNG,1,0,1
절새/NNG,0,0,1
뮤즈/NNG,0,0,1
아케이드게임/NNG,0,0,1
산돌/NNG,0,0,1
취기/NNG,2,0,1
터져라/VV,0,0,1
얼음물/NNG,3,0,10
입추/NNG,6,0,3
늦장마/NNG,1,0,1
경제/NNG;회복/NNG;발목/NNG;잡/VV;우려/NNG,6,2,2
상하수도채권/NNG,0,0,5
원형바닥형/NNG,0,0,2
국채/NNG;디폴트/NNG;위험/NNG,3,1,7
오버나이트/NNG;금리/NNG;오르/VV,0,2,7
이라크사태/NNG,20,43,92
토석류/NNG,0,0,2
재합/NNG,1,0,4
침묵시위/NNG,0,0,1
담아낸/VV,0,0,2
거름/VV,0,0,2
쌀눈/NNG,0,0,1
종자대/NNG,0,0,3
침체/NNG;빠지/VV;이중침체/NNG,8,6,9
이중침체/NNG;우려/NNG;크/VV,10,4,9
경제/NNG;회복/NNG;실망/NNG,13,1,5
마이너스성장/NNG;성장/NNG,0,0,3
판매/NNG;감소/NNG;부진/NNG,0,0,1
경기/NNG;고용/NNG;개선/NNG,6,1,8
환각/NNG,6,1,2
꾸물거리/VV,0,0,1
兵/NNG,10,1,5
망친다는/VV,0,0,1
山雨/NNG,0,0,1
허혼/NNG,0,0,1
동루/NNG,0,0,1
패망사/NNG,0,0,1
겸병/NNG,0,0,1
부려선/VV,0,0,1
은행/NNG;자금/NNG;이탈/NNG,9,2,2
가격/NNG;하락/NNG;약세/NNG,3,0,4
롱커버/NNG,1,0,1
회복/NNG;해치/VV,7,3,7
위기/NNG;금리/NNG;내리/VV,1,1,1
매웠/VV,0,0,1
매파/NNG;가능성/NNG;배제/NNG,0,1,1
유동성/NNG;주가/NNG;상승/NNG,4,1,4
금리/NNG;대출/NNG;비중/NNG;늘/VV,2,0,2
금리/NNG;인하/NNG;예금/NNG;금리/NNG;떨어/VV,0,0,3
반대기/NNG,1,0,1
준시장형공기업/NNG,1,0,3
발파/NNG,3,0,19
모낭/NNG,0,0,1
상승률/NNG;주춤/NNG,0,0,2
대체공휴일제/NNG,0,0,3
irs/NNG;국채선물/NNG;상승/NNG,0,0,1
기대/NNG;비중/NNG;확대/NNG,0,0,1
보행전/NNG,0,0,2
거린다/VV,0,0,2
위험/NNG;경제/NNG;둔화/NNG,1,0,1
지정학/NNG;불안/NNG;완화/NNG,2,2,18
비용/NNG;상승/NNG;인플레이션/NNG;압력/NNG,4,0,3
불안/NNG;우호적/VAX,0,1,2
재정/NNG;감축/NNG,35,15,24
큰비/NNG,1,0,1
지진대/NNG,1,0,2
위장염/NNG,0,1,1
벤처금융/NNG,1,1,4
사린다/VV,0,0,2
벤처캐피털리스트/NNG,1,0,1
차유/NNG,2,0,3
건설업/NNG;황/NNG;회복/NNG,0,0,2
국채/NNG;금리/NNG;주가/NNG;상승/NNG,1,3,5
완화/NNG;주택담보대출/NNG;증가/NNG,0,3,2
가계/NNG;대출/NNG;판매/NNG;신용/NNG;증가/NNG,0,1,1
혼타/NNG,0,0,1
동일가중지수/NNG,0,0,1
국유재산관리기금/NNG,2,2,13
잡장/NNG,0,0,3
主流/NNG,0,0,2
지정학/NNG;위험/NNG;경기/NNG;둔화/NNG,2,1,1
동총/NNG,0,0,1
인플레이션/NNG;경기/NNG;둔화/NNG,22,1,15
fed/NNG;양적완화/NNG;줄/VV,5,2,3
위축/NNG;이어지/VV;우려/NNG,5,0,2
둔화/NNG;글로벌/NNG;성장/NNG,0,1,2
수요/NNG;확인/NNG;강세/NNG,0,0,2
양적완화/NNG;기대/NNG;하락/NNG,0,0,2
드신/VV,3,1,5
떡/MAG,3,4,7
달랜다/VV,2,0,2
신용/NNG;넘/VV,0,1,2
흑자/NNG;내/VV;적자/NNG,2,0,4
왜선/NNG,0,0,1
무찌른/VV,0,0,1
금리/NNG;인하/NNG;경기/NNG;활성화/NNG,1,1,3
시항/NNG,0,2,1
정책/NNG;공조/NNG;강조/NNG;금리/NNG;인하/NNG,0,0,1
언어폭력/NNG,1,2,2
해미/NNG,0,0,1
주교단/NNG,0,0,5
성무일도/NNG,0,0,1
聖務/NNG,0,0,1
파롤/NNG,0,0,1
비눗방울/NNG,0,0,4
슈도모나스/NNG,0,0,2
녹농균/NNG,0,0,2
축농증/NNG,0,0,1
요도염/NNG,0,0,1
전립선염/NNG,0,0,1
우려/NNG;역외/NNG;환율/NNG;상승/NNG,1,2,2
롱처분/NNG;상승/NNG,1,0,2
정치/NNG;금리/NNG;인하/NNG;압력/NNG,0,4,3
장등/NNG,0,0,2
넘겨짚/VV,0,0,2
갖힌/VV,1,1,1
견장/NNG,0,0,3
하단/NNG;금리/NNG;인하/NNG,2,1,2
마시멜로/NNG,0,0,1
예상/NNG;금리/NNG;내리/VV,2,0,4
어렵/VA;커브/NNG;플래트닝/NNG,0,0,2
플래트닝/NNG;한계/NNG,2,1,1
국채선물/NNG;가격/NNG;국채/NNG;가격/NNG;하락/NNG,4,5,6
금리/NNG;경기/NNG;지표/NNG;개선/NNG,0,0,1
경기/NNG;지표/NNG;개선/NNG;상승/NNG,2,0,1
대출/NNG;소폭/MAG;증가/NNG,2,0,5
이러나저러나/MAG,0,0,1
지정학/NNG;불안/NNG;우려/NNG,2,5,5
고용자수/NNG;증가/NNG;상승/NNG,0,0,1
아열/NNG,3,0,2
대기후/NNG,2,0,0
쪽/NNG,5,2,3
가까와/VA,3,1,6
수지/NNG;수출/NNG;호조/NNG,3,0,3
벗겨/VV,14,4,8
생산/NNG;실물/NNG;지표/NNG;개선/NNG,1,0,0
밀어닥칠/VV,3,0,1
비아냥거림/VV,4,2,8
업신여김/NNG,1,0,0
특전대/NNG,1,0,0
스캘퍼/NNG,12,1,4
먹여살려/VV,1,1,0
밝혀둔다/VV,2,1,1
글로벌/NNG;경기/NNG;모멘텀/NNG;둔화/NNG,5,0,2
기술전/NNG,1,0,0
담심/NNG,2,1,3
대외/NNG;경제/NNG;회복/NNG,1,3,1
신규/NNG;대출/NNG;금리/NNG;하락/NNG,2,0,1
중소기업/NNG;대출/NNG;금리/NNG;높/VA,6,1,2
대출/NNG;금리/NNG;떨어/VV;하락/NNG,1,0,2
물가/NNG;상승/NNG;압력/NNG;금리/NNG;인하/NNG,2,0,0
인플레이션/NNG;기대/NNG;인플레이션/NNG;높/VA,1,0,1
기대/NNG;지수/NNG;악화/NNG,1,0,1
시복식/NNG,2,0,1
회복/NNG;속도/NNG;실망/NNG,11,2,3
再起/NNG,1,0,0
소비자/NNG;물가/NNG;상승/NNG;억제/NNG,2,0,2
檢察/NNG,1,0,0
우크라이나사태/NNG;경기/NNG;둔화/NNG,2,0,0
과도/NNG;금리/NNG;하락/NNG;되돌/VV,1,0,0
正義/NNG,1,1,0
기대/NNG;경기/NNG;모멘텀/NNG,2,0,1
유동성/NNG;효과/NNG;약화/NNG,1,0,0
긴축/NNG;경기/NNG;부양/NNG,1,1,3
높/VA;경기/NNG;모멘텀/NNG,1,0,1
저축/NNG;넘/VV,4,1,1
뜨끈/NNG,1,0,0
명장면/NNG,1,1,0
이순/NNG,2,0,1
석굴암/NNG,5,0,0
무량수전/NNG,1,0,2
나몰라라/MAG,3,3,5
형비/NNG,1,0,0
요상/NNG,1,0,0
비둘기/NNG;인하/NNG,1,0,0
불태화/NNG,17,38,45
구직비율/NNG,1,0,1
자금/NNG;유입/NNG;금리/NNG;하락/NNG,1,0,2
보여서인지/VV,1,1,0
국제개발처/NNG,1,1,2
아마야/NNG,1,0,0
cd/NNG;금리/NNG;급락/NNG,12,6,60
둔화/NNG;국채/NNG;금리/NNG;하락/NNG,1,1,0
지표/NNG;호조/NNG;주가/NNG;상승/NNG,1,2,0
상등/NNG,3,1,1
음역/NNG,0,0,1
정덕/NNG,0,0,1
사대부/NNG,1,2,3
속중/NNG,0,0,1
함창/NNG,1,0,3
호송대/NNG,0,0,4
비버리지/NNG,2,0,4
지그리/VV,0,0,1
불안/NNG;경기/NNG;하방/NNG;위험/NNG,1,1,1
금리/NNG;인하/NNG;결정/NNG;인하/NNG,1,1,2
위험자산/NNG;선호/NNG;완화/NNG,0,1,1
습설/NNG,1,0,4
델타헤징/NNG,0,0,2
똑따기/NNG,2,0,1
공급측면/NNG;압력/NNG,1,1,4
증립/NNG,0,0,2
배태/NNG,3,0,1
화폐경제/NNG,1,1,2
꽃피웠/VV,0,0,2
팩션/NNG,0,0,1
금/NNG;선물/NNG;가격/NNG;오르/VV,1,3,1
정책/NNG;공조/NNG;인하/NNG,0,0,2
위험/NNG;채권/NNG;강세/NNG,1,0,2
ecb/NNG;경기/NNG;둔화/NNG;우려/NNG,3,0,2
금리/NNG;떨어/VV;없/VA,2,0,7
맞장구치/VV,0,0,1
平和/NNG,0,0,2
良心/NNG,0,0,2
가계/NNG;중소기업/NNG;신용위험/NNG,2,1,4
신용등급/NNG;투자등급/NNG;상향/NNG,3,2,2
상회/NNG;인플레이션/NNG;압력/NNG,0,0,1
금리/NNG;무너/VV,0,0,4
지표/NNG;글로벌/NNG;경기/NNG;회복/NNG,2,0,1
약삭빠른/VA,2,0,3
버금/NNG,2,1,6
내수/NNG;부진/NNG;하방/NNG;위험/NNG,1,7,1
모셔야/VV,3,0,2
민간/NNG;소비/NNG;마이너스/NNG,10,0,4
받아들여왔/VV,1,0,1
심리/NNG;회복/NNG;금리/NNG;인하/NNG,0,0,2
인하/NNG;기대/NNG;힘들/VA,0,0,1
심리/NNG;걸림돌/NNG,1,0,6
직해/NNG,0,0,2
rp/NNG;입찰/NNG;지준/NNG;감소/NNG,1,3,4
물량/NNG;부담/NNG;감소/NNG,0,0,3
컨버전/NNG,21,6,11
인하/NNG;기대/NNG;훼손/NNG,0,0,1
에이커/NNG,4,3,2
코모디티/NNG,4,0,3
정책/NNG;경제/NNG;활력/NNG,1,0,2
물가/NNG;압력/NNG;부담/NNG,2,0,2
금융시장/NNG;여건/NNG;변화/NNG;신흥국/NNG;성장/NNG,0,3,6
충적층/NNG,0,0,1
완료/NNG;금리/NNG;인상/NNG,1,0,1
생산/NNG;지표/NNG;증가/NNG,2,0,3
경기/NNG;우려/NNG;증폭/NNG,0,0,3
둔화/NNG;금리/NNG;인상/NNG;어렵/VA,0,0,1
수강자/NNG,0,0,1
시켰으니/XSV,0,2,1
더이상/MAG;인하/NNG;없/VA,0,0,2
까이/VV,0,1,2
유보/NNG;금리/NNG;인하/NNG,0,0,1
이윽고/MAG,2,1,3
영단/NNG,1,0,3
사열/NNG,4,1,1
비껴가/VV,1,0,2
고박/NNG,0,0,1
우련/NNG,0,0,1
모해/NNG,0,0,1
인상/NNG;우려/NNG;약화/NNG,2,0,5
들먹일/VV,1,0,1
해졌었/XSV,0,0,1
소비/NNG;투자/NNG;지표/NNG;부진/NNG,0,0,2
경기/NNG;상승/NNG;기대/NNG;높/VA,0,0,2
총액한도대출제도/NNG,23,4,24
금리/NNG;인하/NNG;경제주체/NNG;심리/NNG;개선/NNG,1,0,2
비춰져/VV,0,0,5
인상/NNG;대외/NNG;위험/NNG,0,0,1
침체/NNG;확대/NNG,0,0,2
인상/NNG;신호/NNG;아니/VCN,0,2,1
아무짝/NNG,0,0,1
박힌다/VV,0,0,1
우려/NNG;완화/NNG;지정학/NNG;위험/NNG,0,0,3
인하/NNG;기대/NNG;국고채/NNG;금리/NNG;하락/NNG,0,0,1
금리/NNG;인하/NNG;예상/NNG;많/VA,0,0,2
부동산/NNG;완화/NNG,6,2,4
자호/NNG,0,0,5
어떤지는/VA,0,0,5
하방/NNG;위험/NNG;하방/NNG;위험/NNG,0,0,1
콜/NNG;금리/NNG;떨어/VV,11,2,14
은대금리/NNG,2,8,39
금리/NNG;인하/NNG;채권/NNG;가격/NNG;상승/NNG,1,0,3
혼조/NNG;금리/NNG;인하/NNG,0,0,2
금리/NNG;시장/NNG;예상/NNG;인하/NNG,0,0,1
풍/MAG,1,0,1
분한/VA,1,0,0
발가벗겨/VV,1,0,0
fed/NNG;글로벌/NNG;경제/NNG;회복/NNG,6,0,0
문광부/NNG,6,0,14
고필/NNG,1,0,0
세청/NNG,3,0,1
호출장/NNG,2,0,0
사정재판/NNG,1,0,0
양적완화/NNG;정책/NNG;가능성/NNG;높/VA,1,0,0
차입/NNG;부담/NNG;경감/NNG,2,0,0
자산/NNG;늘/VV;않/VX,3,1,0
씀/VV,4,0,3
경제/NNG;글로벌/NNG;경제/NNG;회복/NNG,1,1,1
둔화/NNG;인플레이션/NNG;상승/NNG;압력/NNG,9,0,0
時雨/NNG,1,2,2
선동이/NNG,1,0,0
획책/NNG,1,0,1
선학/NNG,1,0,1
內亂/NNG,1,0,0
가당찮/VA,3,0,0
해원/NNG,3,2,0
보소/NNG,3,0,3
실미/NNG,1,0,4
뱃사람/NNG,1,0,0
서종/NNG,1,0,0
신흥국/NNG;자국/NNG;통화/NNG;절상/NNG,3,3,0
파산/NNG;금리/NNG;인하/NNG,3,0,0
금리/NNG;변경/NNG;어렵/VA,2,1,0
지급준비율정책/NNG,4,3,3
과감/NNG;금융/NNG;완화/NNG,1,4,14
채권투자/NNG;부담/NNG,2,1,0
재무/NNG;불안/NNG,1,0,1
위험산업군/NNG,1,0,0
주둔지/NNG,2,0,3
인상/NNG;인플레이션/NNG;압력/NNG,6,1,4
한걸/VV,1,1,1
모순성/NNG,0,0,1
代議/NNG,0,0,1
暴力/NNG,0,0,1
共犯/NNG,2,0,1
永久/NNG,0,2,1
부국강병/NNG,0,0,1
재정/NNG;적자/NNG;gdp/NNG;넘/VV,1,2,3
긴축정책/NNG;중단/NNG,7,0,5
외부/NNG;환경변화/NNG;취약/NNG,0,0,2
염려증/NNG,0,0,1
트램펄린/NNG,0,0,5
방방/NNG,0,0,1
fed/NNG;출구전략/NNG;우려/NNG,9,6,31
지표물/NNG;금리/NNG;오르/VV;상승/NNG,0,0,1
채권시장/NNG;금리/NNG;하향/NNG,3,0,3
지표/NNG;수출/NNG;호조/NNG,0,0,1
관련지/VV,2,1,1
무던/NNG,0,0,2
양손잡이/NNG,0,0,1
미각/NNG,0,0,2
물들일/VV,0,0,1
새집증후군/NNG,6,1,3
물가/NNG;경기/NNG;하락/NNG,3,0,4
높/VA;위축/NNG,3,0,2
조사법/NNG,1,0,2
국세환급금/NNG,1,0,4
조의금/NNG,0,0,4
헌병대/NNG,1,0,2
이미/MAG;금리/NNG;하락/NNG,0,1,4
주춤/MAG;강세/NNG,0,0,1
스목/NNG,0,0,1
친딸/NNG,0,2,3
한탁/NNG,0,0,2
재기소/NNG,0,0,1
방조제/NNG,21,4,2
회복/NNG;아직/MAG;멀/VA,7,5,7
애시당초/NNG,4,3,3
진간/NNG,4,1,4
무의식/NNG,0,0,1
글로벌/NNG;강세/NNG;주춤/NNG,0,0,1
금리선물/NNG;오르/VV,0,0,2
어렵/VA;전환/NNG,0,0,2
지표/NNG;금리/NNG;소폭/MAG;상승/NNG,0,0,1
保稅/NNG,0,0,1
맹성/NNG,0,0,2
미음/NNG,1,0,2
접지봉/NNG,0,0,1
군번줄/NNG,0,0,1
노출증/NNG,0,0,3
폭력범/NNG,10,4,8
보안처분/NNG,0,0,1
부엉이/NNG,0,0,1
살찐다/VV,0,0,1
유목/NNG,0,0,1
오랑캐/NNG,0,0,1
멸시/NNG,0,0,1
진나라/NNG,0,0,1
거란/NNG,0,0,1
여진족/NNG,0,0,2
광활/NNG,1,1,2
금나라/NNG,0,1,2
화친/NNG,0,0,1
항거/NNG,4,3,3
사로잡히/VV,2,0,8
제완/NNG,5,0,2
신용연계파생결합증권/NNG,0,1,1
적자/NNG;gdp/NNG;낮/VV,0,0,1
적자/NNG;gdp/NNG;줄/VV,3,0,1
달라짐/VV,1,0,2
코리보/NNG;활성화/NNG,3,0,4
상락/NNG,0,0,1
해옴/VV,0,0,3
경제/NNG;모멘텀/NNG;둔화/NNG,1,0,1
pmi/NNG;하락/NNG;예상/NNG;하회/NNG,0,0,1
가졌으면서도/VV,1,0,1
행해질/VV,3,0,2
인하/NNG;가능성/NNG;제한적/VAX,0,0,1
단기/NNG;금리/NNG;바닥/NNG,0,1,1
우크라이나사태/NNG;경기/NNG;둔화/NNG;우려/NNG,0,2,2
고정비율/NNG,0,0,1
떠올라서/VV,2,0,1
더딜까/VA,1,0,1
행정비/NNG,1,2,5
院內/NNG,0,0,1
소독내/NNG,0,0,1
中小/NNG,1,0,1
온다던/VV,1,0,1
고사목/NNG,0,0,1
족팀/NNG,0,1,2
금융위기/NNG;경제/NNG;침체/NNG,0,0,4
매이/VV,0,0,2
니매/NNG,4,0,4
됐으리라/XSV,0,0,1
원소스멀티유즈/NNG,0,0,1
술벗/NNG,0,0,1
중보수/NNG,0,0,1
성장/NNG;반대/NNG,0,0,3
호항/NNG,2,0,1
