,hawkish,neutral,dovish
신용/NNG;부진/NNG,1,0,0
견고/NNG;못하/VX,1,0,0
부도율/NNG;낮/VA,2,0,0
많/VA;상승/NNG,1,0,0
낙/NNG,1,0,0
민첩/NNG,1,0,0
기간부예금/NNG,1,0,0
워크/NNG,1,0,0
웃이/NNG,1,0,0
통장/NNG,2,0,0
섣불/MAG,1,0,0
우선시/NNG,2,0,1
끼/VV,1,0,0
성장능력/NNG,1,0,0
세선/NNG,1,0,0
도한/NNG,3,0,1
국경/NNG,1,0,0
키워왔/VV,1,0,0
고심/NNG,1,0,0
매달/MAG,1,0,0
대함/NNG,1,0,0
형편/NNG,1,0,0
테일러준칙/NNG,2,0,0
학문/NNG,1,0,0
골/NNG,1,0,1
주택가/NNG,1,0,0
격도/NNG,1,0,0
굳건/NNG,1,0,0
불충분/NNG,1,0,0
여겨짐/VV,1,0,0
존중/NNG,1,0,0
참석/NNG,2,0,0
요해/VV,1,0,0
공조시스템/NNG,1,0,0
질타/NNG,1,0,0
문도/NNG,1,0,0
흡한/NNG,1,0,0
공고/NNG,1,0,0
더해져/VV,1,0,0
ted스프레드/NNG,9,2,8
용등/NNG,1,0,0
수출주/NNG,1,0,0
히/XSV,1,0,0
파트/NNG,1,0,0
예대상계/NNG,1,0,1
결제성자금/NNG,1,0,0
장식/NNG,1,0,0
원유/NNG;국제/NNG;원자재/NNG;가격/NNG;상승/NNG,1,0,1
근원/NNG;인플레이션/NNG;소폭/MAG;하락/NNG,0,0,1
경기/NNG;글로벌/NNG;경기/NNG;개선/NNG,1,0,1
부동산/NNG;가격/NNG;오름/NNG;둔화/NNG,0,0,2
수출/NNG;경쟁력/NNG;악화/NNG;우려/NNG,0,0,1
유로존/NNG;경제/NNG;지표/NNG;개선/NNG,1,1,1
금리/NNG;상승/NNG;압력/NNG;증가/NNG,0,0,1
금리/NNG;하락/NNG;주가/NNG;상승/NNG,0,0,1
회복/NNG;소비/NNG;심리/NNG;개선/NNG,0,0,1
경기/NNG;부양/NNG;여력/NNG;약화/NNG,0,0,1
미/NNG;원유/NNG;재고/NNG;증가/NNG,3,0,1
구조조정/NNG;지연/NNG;부작용/NNG,0,0,1
금융위기/NNG;재발/NNG;방지/NNG,0,0,1
국제/NNG;신용등급/NNG;하락/NNG,0,0,1
회복/NNG;금융시장/NNG;안정/NNG,0,0,1
소비/NNG;투자심리/NNG;개선/NNG,0,0,1
여수신/NNG;금리/NNG;상승/NNG,0,0,1
통화/NNG;증가율/NNG;상승/NNG,0,0,3
인상/NNG;효과/NNG;제한적/VAX,0,0,1
기업/NNG;채산성/NNG;악화/NNG,3,0,2
물가/NNG;변동성/NNG;확대/NNG,0,0,1
경제/NNG;플러스/NNG;성장/NNG,2,0,1
경기/NNG;회복/NNG;불확실/NNG,0,0,1
외국인/NNG;금리/NNG;하락/NNG,0,0,1
대출/NNG;증가율/NNG;하락/NNG,1,0,1
직접/MAG;투자/NNG;급증/NNG,0,0,1
은행/NNG;수지/NNG;악화/NNG,0,0,1
은행/NNG;스프레드/NNG;높/VV,0,0,1
cd/NNG;금리/NNG;하락/NNG,0,0,2
하락/NNG;압력/NNG;강화/NNG,0,0,1
전망/NNG;불확실성/NNG;높/VA,0,1,1
세계/NNG;경제/NNG;취약/NNG,0,0,1
투자/NNG;회복/NNG;미흡/NNG,0,0,1
대출/NNG;부실/NNG;확대/NNG,0,0,1
통화정책/NNG;투명/NNG;높/VV,0,0,1
성장/NNG;하향/NNG;위험/NNG,5,1,7
금리/NNG;조정/NNG;압력/NNG,0,0,1
물가/NNG;경기/NNG;개선/NNG,0,0,1
공공/NNG;부채/NNG;부담/NNG,0,0,1
자산/NNG;거품/NNG;우려/NNG,0,0,1
부채/NNG;상환/NNG;유예/NNG,0,0,1
과도/NNG;신용/NNG;팽창/NNG,0,0,1
설비/NNG;투자/NNG;위축/NNG,0,0,2
체감/NNG;경기/NNG;위축/NNG,1,0,1
수출/NNG;소비/NNG;개선/NNG,0,0,1
수출/NNG;감소/NNG;축소/NNG,1,0,1
물량/NNG;부담/NNG;우려/NNG,0,0,1
적자/NNG;확대/NNG;흑자/NNG,0,0,1
하락/NNG;소폭/MAG;상승/NNG,1,0,1
대출/NNG;수요/NNG;둔화/NNG,0,0,2
개선/NNG;힘입/VV;회복/NNG,0,0,1
금리/NNG;인상/NNG;잡/VV,0,0,1
낮/VA;경기/NNG;회복/NNG,0,0,1
아직/MAG;불확실성/NNG,0,0,2
환경/NNG;긍정적/VAX,0,0,1
여력/NNG;저하/NNG,0,0,1
경제/NNG;상승/NNG,0,0,1
투자/NNG;미흡/NNG,0,0,1
소득/NNG;회복/NNG,0,0,1
성장/NNG;상향/NNG,0,0,1
상향/NNG;위험/NNG,0,0,1
개선/NNG;부진/NNG,1,0,1
안정/NNG;추세/NNG,3,0,1
회복/NNG;자신/NNG,0,0,1
판매/NNG;호조/NNG,2,0,2
경쟁입찰/NNG,1,0,8
낙찰/NNG,0,0,2
동태적대손충당금제도/NNG,0,0,1
수부/NNG,0,1,4
결속력/NNG,0,0,1
뒤끝/NNG,0,0,1
서둘/VV,0,0,1
일러/VV,0,0,1
일깨워/VV,0,0,1
적폐/NNG,0,0,1
익히/MAG,0,0,1
모라토리엄/NNG,0,0,1
가지/NNG,0,0,1
유휴생산능력/NNG,0,0,1
역풍/NNG,0,0,1
선언/NNG,0,0,3
국영기업/NNG,0,0,1
국가채무비율/NNG,0,0,1
놓여/VV,0,0,1
유래/NNG,1,0,1
아질/NNG,0,0,1
일방/NNG,0,0,1
증자/NNG,0,0,1
증자계획/NNG,0,0,1
회수함/NNG,0,0,1
환유/NNG,0,0,1
채금/NNG,0,0,1
물가/NNG;상승/NNG;압력/NNG;도크/NNG;않/VX,1,0,0
금리/NNG;상승/NNG;주택담보대출/NNG;증가/NNG,1,1,0
안전자산/NNG;선호/NNG;강화/NNG;강세/NNG,1,0,0
유로존/NNG;산업/NNG;생산/NNG;증가/NNG,1,0,0
하락/NNG;압력/NNG;점차/MAG;약화/NNG,1,0,0
수출/NNG;설비/NNG;투자/NNG;개선/NNG,1,0,0
금리/NNG;경제/NNG;지표/NNG;개선/NNG,1,0,0
경제/NNG;지표/NNG;부진/NNG;하락/NNG,1,0,0
cd/NNG;금리/NNG;하락/NNG;제한/NNG,1,0,0
세계/NNG;경기/NNG;회복/NNG;지연/NNG,1,0,0
경제/NNG;장기/NNG;불황/NNG;빠지/VV,1,0,1
미/NNG;경제/NNG;지표/NNG;부진/NNG,1,0,0
높/VA;경상/NNG;수지/NNG;흑자/NNG,1,0,1
민간/NNG;자금/NNG;수요/NNG;늘/VV,1,0,0
국채선물시장/NNG;금리/NNG;상승/NNG,1,0,0
주택담보대출/NNG;수요/NNG;감소/NNG,1,0,0
자금/NNG;수요/NNG;많/VA;않/VX,1,0,0
수요측면/NNG;하락/NNG;압력/NNG,3,0,1
통화정책/NNG;유효/NNG;저하/NNG,3,0,0
유가/NNG;상승/NNG;제한적/VAX,1,0,0
유동성/NNG;규제/NNG;우려/NNG,1,0,0
예상/NNG;금리/NNG;인상/NNG,1,0,0
운전자금/NNG;수요/NNG;늘/VV,1,0,0
세계/NNG;경제/NNG;침체/NNG,3,0,3
경제/NNG;체질/NNG;약화/NNG,1,0,0
설비/NNG;투자/NNG;회복/NNG,2,1,0
수출/NNG;증가/NNG;확대/NNG,1,0,0
대외/NNG;수요/NNG;회복/NNG,1,0,0
금리/NNG;인상/NNG;압력/NNG,1,0,0
소비/NNG;증가/NNG;확대/NNG,1,0,0
경기/NNG;회복/NNG;부담/NNG,1,1,0
통화/NNG;공급/NNG;확대/NNG,1,0,0
일찍/MAG;금리/NNG;인상/NNG,1,0,0
경기/NNG;추세/NNG;회복/NNG,1,0,0
심리/NNG;지수/NNG;상승/NNG,1,0,0
정책/NNG;지원/NNG;축소/NNG,1,0,0
경기/NNG;과도/NNG;위축/NNG,2,0,3
경기/NNG;불확실성/NNG;줄/VV,1,0,0
해외/NNG;수요/NNG;회복/NNG,1,0,0
소비/NNG;지표/NNG;부진/NNG,2,0,0
자산/NNG;매입/NNG;증가/NNG,1,0,0
경기/NNG;판단/NNG;상향/NNG,1,0,0
경기/NNG;변동성/NNG;높/VA,1,0,0
경기/NNG;강하/VA;회복/NNG,1,0,0
경기/NNG;회복/NNG;꺾/VV,1,0,0
많/VA;경제/NNG;성장/NNG,1,0,0
정책/NNG;투명/NNG;높/VV,1,0,0
금리/NNG;예상/NNG;높/VA,1,0,0
주택담보대출/NNG;둔화/NNG,1,0,1
자기자본/NNG;확충/NNG,2,0,0
불안정성/NNG;위험/NNG,1,0,0
연체율/NNG;급증/NNG,1,0,0
gdp/NNG;성장/NNG,1,0,0
수주/NNG;급감/NNG,1,0,1
정책/NNG;종료/NNG,1,0,0
재고/NNG;확충/NNG,1,0,0
성장동력/NNG;크/VV,2,1,0
개선/NNG;확장/NNG,1,0,0
산업/NNG;회복/NNG,1,1,0
지연/NNG;부진/NNG,1,0,0
파산/NNG;위험/NNG,1,0,1
위험/NNG;하락/NNG,1,0,0
흑자/NNG;견조/NNG,1,0,0
통화/NNG;확대/NNG,1,0,0
높/VA;확장/NNG,1,0,0
예상/NNG;넘/VV,1,0,0
통화/NNG;늘/VV,2,0,0
맡겨/VV,1,0,0
중소기업대출비율/NNG,1,0,0
기도/NNG,1,0,0
망지/NNG,1,0,0
이고/NNG,1,0,0
신차효과/NNG,2,2,0
광역시/NNG,2,0,0
더디/MAG,1,0,0
제로금리정책/NNG,1,0,0
융정/NNG,1,0,0
이름/NNG,1,0,0
캐/NNG,1,0,0
집약/NNG,2,1,0
너스/NNG,1,0,1
달치/NNG,1,0,0
물려/VV,1,0,0
협/NNG,1,0,1
인플루엔자/NNG,5,0,0
일찍/MAG,1,0,0
도사리/VV,1,0,0
밝힘/VV,1,0,0
굳건히/MAG,1,0,0
환율효과/NNG,2,0,0
낮/MAG,1,0,0
춘/VV,1,0,0
짓/VV,1,0,0
총부/NNG,1,0,0
채상/NNG,1,0,0
환비/NNG,1,0,0
농업협동조합/NNG,4,0,0
답신/NNG,4,0,0
중고차/NNG,1,0,0
유재/NNG,1,0,0
주택분양시장/NNG,1,0,0
급유/NNG,1,1,0
진로/NNG,1,0,0
재상장/NNG,1,0,0
회전식/NNG,1,0,0
래도/NNG,2,0,0
주택담보대출/NNG;증가/NNG;주택가격/NNG;상승/NNG,0,1,0
주택가격/NNG;상승/NNG;기대/NNG;약화/NNG,0,1,0
세계/NNG;경제/NNG;전망/NNG;불확실성/NNG,0,1,0
수출기업/NNG;가격/NNG;경쟁력/NNG;떨어/VV,0,1,0
세계/NNG;경제/NNG;이중침체/NNG;빠지/VV,0,1,0
총부채/NNG;상환/NNG;비율/NNG;확대/NNG,0,1,0
은행/NNG;대출/NNG;금리/NNG;상승/NNG,2,1,0
세계/NNG;경제/NNG;점차/MAG;회복/NNG,0,1,0
기대/NNG;자산/NNG;가격/NNG;상승/NNG,0,1,0
기업/NNG;체감/NNG;경기/NNG;회복/NNG,0,1,0
민간/NNG;신용/NNG;증가/NNG;둔화/NNG,2,2,7
수출/NNG;부정적/VAX;영향/NNG;줄/VV,0,1,0
금리/NNG;인상/NNG;기대/NNG;높/VA,0,1,0
경기/NNG;회복/NNG;기대/NNG;높/VA,2,1,0
금융위기/NNG;금융시장/NNG;안정/NNG,0,1,0
선진국/NNG;경제/NNG;이중침체/NNG,0,1,0
재정정책/NNG;효과/NNG;약화/NNG,2,1,0
경제/NNG;회복/NNG;불확실성/NNG,1,1,0
미분양/NNG;주택/NNG;감소/NNG,0,1,0
약화/NNG;원달러/NNG;하락/NNG,0,1,0
금리/NNG;역전폭/NNG;확대/NNG,0,1,0
원화/NNG;강세/NNG;압력/NNG,0,1,0
금리/NNG;인상/NNG;아니/VCN,0,1,0
투자/NNG;회복/NNG;지연/NNG,0,1,0
물가/NNG;하락/NNG;압력/NNG,1,1,2
안정/NNG;경제/NNG;회복/NNG,0,1,0
경제/NNG;균형/NNG;성장/NNG,0,1,0
경제/NNG;장기/NNG;침체/NNG,0,1,0
하락/NNG;경기/NNG;회복/NNG,0,1,0
풍부/NNG;경기/NNG;회복/NNG,0,1,0
회복/NNG;불확실성/NNG;높/VA,0,1,0
수출/NNG;감소/NNG;둔화/NNG,1,1,0
재정/NNG;효과/NNG;약화/NNG,1,1,0
실물/NNG;지표/NNG;회복/NNG,0,1,0
회복/NNG;속도/NNG;지연/NNG,0,1,0
원화/NNG;상승/NNG;압력/NNG,0,1,0
경기/NNG;침체/NNG;종료/NNG,0,1,0
흑자/NNG;수출/NNG;증가/NNG,0,1,0
자금/NNG;운용/NNG;확대/NNG,0,1,1
금리/NNG;갭/NNG;최대/NNG,0,1,0
원자재/NNG;가격/NNG;높/VA,0,1,0
약하/VA;경기/NNG;회복/NNG,0,1,0
금/NNG;금리/NNG;인상/NNG,0,1,0
상환/NNG;부담/NNG;높/VV,1,1,0
성장기여도/NNG;약화/NNG,0,1,0
이중침체/NNG;위험/NNG,1,1,1
불확실성/NNG;회복/NNG,0,1,0
투자자금/NNG;증가/NNG,0,1,0
부동산/NNG;경계/NNG,0,1,0
부진/NNG;부정적/VAX,0,1,0
둔화/NNG;우려/NNG,0,1,0
절상/NNG;압력/NNG,1,1,0
최대/NNG;확대/NNG,0,1,0
cd/NNG;상승/NNG,0,1,1
부채비율/NNG;낮/VA,0,1,0
위험/NNG;벗어나/VV,0,1,0
회복/NNG;미흡/NNG,1,1,0
채산성/NNG;나쁘/VA,0,1,0
제품/NNG;호조/NNG,0,1,0
호조/NNG;감소/NNG,1,1,0
성장/NNG;어렵/VA,0,1,0
예상/NNG;많/VA,0,1,0
투자/NNG;작/VA,0,1,0
재고/NNG;높/VA,0,1,0
ftse/NNG,0,2,0
군사력/NNG,0,1,0
경제력/NNG,0,1,0
발한/VV,0,1,0
극적/VAX,0,1,0
효력/NNG,0,1,2
이동도/NNG,0,1,0
돌이켜/VV,0,1,0
직시/NNG,0,1,0
체국/NNG,0,1,0
정부규제/NNG,0,1,0
기시/NNG,0,1,0
장금/NNG,2,1,0
계임/NNG,2,1,0
쿼터/NNG,1,1,0
유종/NNG,1,1,0
숙박/NNG,3,1,2
음식점/NNG,3,1,2
기업인수/NNG,0,1,0
합병/NNG,0,1,0
대입/NNG,0,1,0
선수금/NNG,4,1,0
요국/NNG,1,1,0
발행월/NNG,2,1,1
기업자/NNG,0,1,0
자금/NNG;유입/NNG;국채/NNG;금리/NNG;하락/NNG,1,0,0
가계/NNG;부채/NNG;상환능력/NNG;악화/NNG,1,0,0
주택가격/NNG;상승/NNG;기대/NNG;확산/NNG,1,0,0
국고채/NNG;금리/NNG;경기/NNG;회복/NNG,2,0,1
자금/NNG;조달/NNG;비용/NNG;증가/NNG,1,0,0
자산/NNG;가격/NNG;거품/NNG;우려/NNG,3,0,0
주택담보대출/NNG;주택가격/NNG;상승/NNG,1,0,0
우려/NNG;목소리/NNG;점차/MAG;크/VV,1,0,0
금리/NNG;상승/NNG;기대/NNG;높/VA,1,0,0
주택매매/NNG;전세가격/NNG;상승/NNG,2,0,0
글로벌/NNG;금융위기/NNG;충격/NNG,1,0,0
변동성/NNG;확대/NNG;부작용/NNG,1,0,0
gdp/NNG;성장률/NNG;상승/NNG,1,0,0
금융위기/NNG;충격/NNG;벗어나/VV,1,0,0
주택가격/NNG;상승/NNG;확대/NNG,1,0,0
재고조정/NNG;생산/NNG;증가/NNG,1,0,0
통화정책/NNG;경기/NNG;개선/NNG,1,0,0
기업공개/NNG;물량/NNG;부담/NNG,1,0,0
부동산/NNG;투자/NNG;확대/NNG,1,0,0
기업/NNG;수익성/NNG;향상/NNG,1,0,0
노동/NNG;생산성/NNG;증가/NNG,1,0,0
지나치/VA;낙관론/NNG;경계/NNG,1,0,0
실업률/NNG;소폭/MAG;하락/NNG,1,0,0
경제/NNG;회복/NNG;긍정적/VAX,1,0,0
금리/NNG;하향/NNG;안정/NNG,3,0,2
여신/NNG;금리/NNG;인상/NNG,1,0,0
가계/NNG;소득/NNG;정체/NNG,1,0,0
경제/NNG;활동/NNG;개선/NNG,1,0,0
회복/NNG;완만/NNG;상승/NNG,1,0,0
주택/NNG;수요/NNG;억제/NNG,1,0,0
경제/NNG;완전/NNG;회복/NNG,1,0,0
수출/NNG;완만/NNG;회복/NNG,2,0,0
금리/NNG;주가/NNG;상승/NNG,2,0,0
기대/NNG;소폭/MAG;상승/NNG,2,0,1
급락/NNG;영향/NNG;상승/NNG,1,0,0
경기/NNG;회복/NNG;어렵/VA,1,0,0
거품/NNG;우려/NNG;크/VV,3,0,0
현금성자산/NNG;증가/NNG,1,0,0
노동시장/NNG;부진/NNG,1,0,0
전망/NNG;불확실성/NNG,2,0,0
위축/NNG;불확실성/NNG,1,0,0
부실채권/NNG;축소/NNG,1,0,0
외화자금/NNG;개선/NNG,1,0,0
상승률/NNG;하락/NNG,1,0,0
유동성/NNG;우려/NNG,1,0,0
수주/NNG;부진/NNG,1,0,1
부진/NNG;과도/NNG,1,0,0
매출/NNG;감소/NNG,1,0,0
임금/NNG;하락/NNG,1,0,0
수요/NNG;둔화/NNG,1,0,0
불확실성/NNG;걷/VV,1,0,0
실적/NNG;개선/NNG,1,0,0
성장/NNG;견조/NNG,1,0,0
여력/NNG;증대/NNG,1,0,0
인상/NNG;상승/NNG,1,0,0
둔화/NNG;추세/NNG,5,1,6
투자자금/NNG;늘/VV,1,0,0
가동률/NNG;낮/VA,1,0,0
성장/NNG;내리/VV,1,0,0
기대/NNG;낮/VV,1,0,0
부외거래/NNG,1,0,0
가변예치의무제도/NNG,1,0,0
관행개선/NNG,1,0,0
미달/NNG,1,0,0
순채권국/NNG,2,0,0
실화/NNG,1,0,0
배드뱅크/NNG,1,0,0
지식/NNG,1,0,0
주식매입자금/NNG,1,0,0
절대/MAG,1,0,1
선진경제권/NNG,1,0,0
량기/NNG,1,0,0
보여/NNG,1,0,0
장동/NNG,1,0,0
제대/NNG,1,0,0
출구/NNG,1,0,0
안점/NNG,1,0,0
소규모기업/NNG,3,0,1
한지/XSV,1,0,0
어우러/VV,1,0,0
잇따르/VV,3,0,1
겨/NNG,1,0,0
걷/VV,1,0,0
비로소/MAG,1,0,0
옮길/VV,1,0,0
나기/NNG,1,0,0
활황도/NNG,1,0,0
동률/NNG,1,0,1
총선/NNG,1,0,0
감하/NNG,1,0,0
식순/NNG,2,0,1
마/VV,3,0,2
가산금/NNG,1,0,0
예납/NNG,1,0,0
최저대출금리/NNG,1,0,0
계좌수/NNG,1,0,0
영업시간/NNG,1,0,0
영업망/NNG,1,0,0
전역/NNG,1,0,0
경매/NNG,3,0,2
낙찰가율/NNG,2,0,0
글로벌/NNG;경기/NNG;회복/NNG;지연/NNG;우려/NNG,1,0,0
경기/NNG;지표/NNG;호조/NNG;금리/NNG;상승/NNG,1,0,0
하락/NNG;수출기업/NNG;채산성/NNG;악화/NNG,1,0,0
부동산/NNG;가격/NNG;상승/NNG;거품/NNG,1,0,0
하락/NNG;경상/NNG;수지/NNG;흑자/NNG,1,0,0
가계/NNG;부채/NNG;과도/NNG;증가/NNG,1,0,0
자산/NNG;가격/NNG;상승/NNG;거품/NNG,1,0,0
금리/NNG;인하/NNG;영향/NNG;하락/NNG,1,0,0
기대/NNG;장단기스프레드/NNG;확대/NNG,1,0,0
물가/NNG;상승/NNG;이어지/VV;않/VX,1,0,0
은행/NNG;주택담보대출/NNG;급증/NNG,1,0,1
주택담보대출/NNG;높/VA;증가/NNG,1,0,0
소매/NNG;판매가격/NNG;부진/NNG,2,0,1
발행/NNG;재무구조/NNG;개선/NNG,1,0,0
수입품/NNG;가격/NNG;상승/NNG,1,0,0
경제/NNG;자생적/VAX;회복/NNG,1,0,0
설비/NNG;투자/NNG;활성화/NNG,3,0,0
휘발유/NNG;재고/NNG;증가/NNG,1,0,0
제조업/NNG;생산/NNG;부진/NNG,1,0,2
부동산/NNG;규제/NNG;강화/NNG,1,0,0
외환시장/NNG;영향/NNG;줄/VV,1,0,0
자산/NNG;가격/NNG;안정/NNG,1,0,0
가계/NNG;소득/NNG;확충/NNG,1,0,0
가격/NNG;상승/NNG;견인/NNG,1,0,0
경기/NNG;회복/NNG;낙관/NNG,1,0,0
대외/NNG;여건/NNG;개선/NNG,1,0,1
경기/NNG;침체/NNG;성장/NNG,1,0,0
건설/NNG;투자/NNG;회복/NNG,1,0,2
투자/NNG;감소/NNG;둔화/NNG,1,0,0
하락/NNG;압력/NNG;증대/NNG,1,0,1
경기/NNG;완만/NNG;개선/NNG,2,0,0
국채/NNG;발행/NNG;확대/NNG,2,0,2
원화/NNG;환율/NNG;약세/NNG,1,0,0
경제/NNG;경기/NNG;저점/NNG,1,0,2
설비/NNG;투자/NNG;개선/NNG,1,0,1
재고/NNG;증가/NNG;하락/NNG,1,0,2
금리/NNG;하락/NNG;축소/NNG,1,0,0
기업/NNG;실적/NNG;호전/NNG,1,0,0
부작용/NNG;만만/NNG;않/VX,1,0,0
우려/NNG;목소리/NNG;높/VA,1,0,0
경기/NNG;충격/NNG;줄/VV,1,0,0
판매가격/NNG;호조/NNG,2,0,1
투자심리/NNG;호조/NNG,1,0,0
저축률/NNG;증가/NNG,1,0,0
성장기여도/NNG;높/VA,1,0,0
자금/NNG;선호/NNG,1,0,0
물가/NNG;부담/NNG,2,0,0
경제/NNG;지탱/NNG,1,0,0
내수/NNG;확충/NNG,1,0,0
회복/NNG;미약/NNG,2,0,0
재정/NNG;확대/NNG,3,0,2
경제/NNG;수축/NNG,1,0,0
과도/NNG;경계/NNG,1,0,0
정책/NNG;강화/NNG,1,0,0
판매가격/NNG;늘/VV,1,0,1
완화/NNG;감소/NNG,2,0,1
수주/NNG;증가/NNG,1,0,0
건설/NNG;부진/NNG,1,0,1
제품/NNG;증가/NNG,1,0,0
우려/NNG;약세/NNG,2,0,1
급락/NNG;상승/NNG,1,0,0
안정/NNG;해치/VV,1,0,0
거품/NNG;꺼지/VV,1,0,0
거품/NNG;터지/VV,1,0,0
비용/NNG;작/VA,1,0,0
부진/NNG;길/VA,1,0,0
많/VA;지지/NNG,1,0,0
최저/NNG;낮/VA,1,0,0
시세/NNG,1,0,0
핫머니/NNG,1,0,1
섞여/VV,1,0,0
수입품/NNG,1,0,0
고차원/NNG,1,0,0
돌아설지/VV,1,0,0
길/NNG,1,0,0
통화정책당국/NNG,2,0,0
우/VV,1,0,0
판가름/NNG,1,0,0
재정여력도/NNG,1,0,0
조만/NNG,1,0,0
터지/VV,2,0,0
응해야/VV,1,0,0
주안/NNG,1,0,1
이나마/MAG,1,0,0
폭증/NNG,1,0,0
외화증권/NNG,4,0,2
파산보호신청/NNG,1,0,5
췌장/NNG,1,0,0
암설/NNG,1,0,0
탈/NNG,1,0,0
fed/NNG;금리/NNG;인상/NNG;가능성/NNG;약화/NNG,1,0,1
물가/NNG;국제/NNG;원자재/NNG;가격/NNG;상승/NNG,1,0,2
부채/NNG;증가/NNG;부동산/NNG;가격/NNG;상승/NNG,0,0,1
부진/NNG;성장/NNG;경로/NNG;불확실성/NNG;높/VA,0,0,1
모기지/NNG;양도/NNG;포함/NNG;증가/NNG,0,0,1
해외/NNG;차입/NNG;여건/NNG;개선/NNG,0,0,1
cd/NNG;발행/NNG;금리/NNG;인상/NNG,0,0,1
국채/NNG;금리/NNG;하락/NNG;상승/NNG,0,0,1
미/NNG;원유/NNG;재고/NNG;감소/NNG,0,0,1
경기/NNG;회복/NNG;속도/NNG;더디/VA,0,0,1
경기/NNG;회복/NNG;발목/NNG;잡/VV,0,0,1
금리재정거래/NNG;유인/NNG;확대/NNG,0,0,2
위험/NNG;요인/NNG;작/VA;않/VX,0,0,1
소비자/NNG;신뢰지수/NNG;부진/NNG,0,0,1
전망/NNG;투자심리/NNG;위축/NNG,0,0,1
기업/NNG;재무구조/NNG;개선/NNG,0,0,1
은행채/NNG;금리/NNG;상승/NNG,0,0,1
신흥국/NNG;경제/NNG;회복/NNG,0,0,1
대내외/NNG;하방/NNG;위험/NNG,0,0,1
거시/NNG;건전성/NNG;확보/NNG,0,0,1
전망/NNG;매우/MAG;불투명/NNG,0,0,2
전세가격/NNG;오르/VV;상승/NNG,0,0,1
경기/NNG;강세/NNG;벗어나/VV,0,0,1
기업/NNG;실적/NNG;악화/NNG,1,0,3
기업/NNG;부실/NNG;확대/NNG,0,0,1
부진/NNG;소비/NNG;회복/NNG,0,0,1
자산/NNG;가격/NNG;경계/NNG,0,0,1
위험/NNG;요인/NNG;확대/NNG,0,0,1
수출/NNG;부진/NNG;완화/NNG,0,0,1
경기/NNG;부진/NNG;성장/NNG,0,0,2
가격/NNG;소폭/MAG;상승/NNG,0,0,3
수요/NNG;전망/NNG;상향/NNG,0,0,1
투자/NNG;부진/NNG;완화/NNG,0,0,1
신용/NNG;불안/NNG;우려/NNG,0,0,1
발행/NNG;부담/NNG;상승/NNG,0,0,1
산업/NNG;생산/NNG;부진/NNG,0,0,2
신용/NNG;손실/NNG;확대/NNG,0,0,1
성장/NNG;전망/NNG;상향/NNG,0,0,1
하락/NNG;상승/NNG;축소/NNG,0,0,1
발행/NNG;수요/NNG;부진/NNG,0,0,1
재정거래/NNG;유인/NNG;크/VV,0,0,1
자금/NNG;유입/NNG;약화/NNG,0,0,1
자금/NNG;유입/NNG;부진/NNG,0,0,1
대출/NNG;부담/NNG;완화/NNG,0,0,1
고용/NNG;개선/NNG;지연/NNG,0,0,1
부동산/NNG;과열/NNG;막/VV,0,0,1
위험/NNG;벗어나/VV;못하/VX,0,0,1
금리/NNG;변동/NNG;줄/VV,0,0,1
주택담보대출/NNG;축소/NNG,0,0,1
완화정책/NNG;효과/NNG,1,0,1
신용경색/NNG;해소/NNG,0,0,3
아직/MAG;이중침체/NNG,0,0,1
가격변수/NNG;안정/NNG,0,0,1
oecd/NNG;성장/NNG,0,0,1
전망/NNG;플러스/NNG,0,0,1
미분양/NNG;부담/NNG,0,0,1
건전성/NNG;저해/NNG,0,0,1
신용/NNG;우려/NNG,0,0,1
지출/NNG;증가/NNG,0,0,1
위험/NNG;아니/VCN,0,0,1
경제/NNG;심각/NNG,0,0,1
심각/NNG;부담/NNG,0,0,1
지연/NNG;부실/NNG,0,0,1
판매/NNG;급증/NNG,0,0,1
전망/NNG;개선/NNG,0,0,1
소비/NNG;저조/NNG,0,0,1
견실/NNG;증가/NNG,1,0,4
전망/NNG;호전/NNG,0,0,1
수요/NNG;약화/NNG,0,0,2
금리재정거래/NNG,0,0,5
평판리스크/NNG,0,0,2
기신/VV,0,0,1
금융투자회사/NNG,0,0,1
혹독/NNG,0,0,1
레버리징/NNG,0,0,1
자동차세/NNG,0,0,1
히/MAG,0,0,1
조를/VV,0,0,2
고질/NNG,0,0,1
언/NNG,0,0,1
섣불/VV,1,0,1
농림/NNG,0,0,5
어업/NNG,0,0,5
구제/NNG,0,1,8
g8/NNG,0,0,1
논/NNG,0,0,1
외증/NNG,0,0,3
과대/NNG,0,0,1
타/XSV,0,0,1
공모주/NNG,0,0,2
인상/NNG;국제/NNG;원자재/NNG;가격/NNG;상승/NNG,0,0,1
원자재/NNG;가격/NNG;상승/NNG;물가/NNG;상승/NNG,0,0,1
국채/NNG;금리/NNG;상승/NNG;경기/NNG;회복/NNG,0,0,1
가격/NNG;상승/NNG;물가/NNG;상승/NNG;압력/NNG,0,0,1
금리/NNG;경기/NNG;회복/NNG;기대/NNG;상승/NNG,0,0,1
과잉/NNG;유동성/NNG;인플레이션/NNG;우려/NNG,0,0,1
재정/NNG;건전성/NNG;악화/NNG;우려/NNG,0,0,1
풍부/NNG;유동성/NNG;경기/NNG;회복/NNG,0,0,1
글로벌/NNG;금융/NNG;불안/NNG;완화/NNG,1,0,1
